J       CT       CP       eta
0.205   0.0529   0.0428   0.253
0.255   0.0464   0.0409   0.290
0.301   0.0399   0.0397   0.303
0.356   0.0307   0.0370   0.296
0.414   0.0206   0.0339   0.252
0.469   0.0095   0.0302   0.148
0.511   0.0019   0.0264   0.037
0.561   -0.0095   0.0222   -0.242
0.613   -0.0201   0.0171   -0.726
0.681   -0.0366   0.0121   -2.070
0.719   -0.0447   0.0085   -3.785
0.781   -0.0597   0.0025   -19.738
