RPM    CT       CP
1951   0.1024   0.0447
2313   0.1015   0.0434
2599   0.1043   0.0438
2879   0.1056   0.0438
3156   0.1023   0.0423
3444   0.1035   0.0421
3724   0.1032   0.0417
4011   0.1034   0.0416
4320   0.1046   0.0420
4599   0.1039   0.0414
4898   0.1048   0.0415
5180   0.1043   0.0412
5474   0.1050   0.0415
5741   0.1054   0.0415
6033   0.1059   0.0416
6338   0.1060   0.0416
