J       CT       CP       eta
0.394   0.0395   0.0307   0.506
0.416   0.0349   0.0289   0.503
0.439   0.0303   0.0275   0.484
0.463   0.0258   0.0259   0.460
0.487   0.0206   0.0239   0.419
0.509   0.0161   0.0222   0.368
0.534   0.0109   0.0201   0.289
0.560   0.0053   0.0178   0.167
0.581   0.0009   0.0160   0.034
0.607   -0.0047   0.0135   -0.212
0.629   -0.0095   0.0113   -0.529
0.654   -0.0154   0.0086   -1.178
0.673   -0.0198   0.0065   -2.035
