J       CT       CP       eta
0.369   0.0558   0.0360   0.572
0.394   0.0506   0.0344   0.578
0.414   0.0459   0.0329   0.577
0.434   0.0412   0.0313   0.570
0.462   0.0352   0.0296   0.550
0.481   0.0315   0.0284   0.533
0.502   0.0270   0.0268   0.505
0.529   0.0208   0.0246   0.447
0.547   0.0165   0.0229   0.394
0.567   0.0116   0.0208   0.315
0.588   0.0064   0.0185   0.202
0.615   -0.0010   0.0151   -0.041
0.636   -0.0067   0.0123   -0.348
0.658   -0.0130   0.0090   -0.945
