J       CT       CP       eta
0.488   0.0616   0.0510   0.589
0.513   0.0548   0.0483   0.582
0.543   0.0467   0.0452   0.561
0.574   0.0381   0.0419   0.522
0.602   0.0300   0.0388   0.465
0.636   0.0199   0.0350   0.361
0.663   0.0112   0.0316   0.236
0.691   0.0025   0.0282   0.062
0.720   -0.0068   0.0246   -0.200
0.751   -0.0170   0.0206   -0.619
