J       CT       CP       eta
0.534   0.0371   0.0422   0.469
0.574   0.0276   0.0379   0.418
0.608   0.0196   0.0342   0.349
0.638   0.0130   0.0310   0.267
0.669   0.0052   0.0270   0.128
0.703   -0.0026   0.0228   -0.079
0.732   -0.0092   0.0195   -0.348
0.764   -0.0166   0.0153   -0.831
0.792   -0.0227   0.0116   -1.547
0.820   -0.0301   0.0074   -3.336
