J       CT       CP       eta
0.370   0.0302   0.0247   0.452
0.392   0.0262   0.0235   0.437
0.414   0.0220   0.0222   0.411
0.437   0.0177   0.0208   0.373
0.459   0.0137   0.0194   0.325
0.484   0.0089   0.0176   0.244
0.506   0.0049   0.0160   0.153
0.526   0.0007   0.0144   0.025
0.549   -0.0037   0.0125   -0.163
0.571   -0.0081   0.0107   -0.431
0.592   -0.0124   0.0088   -0.829
0.616   -0.0172   0.0067   -1.572
