RPM    CT       CP
1998   0.0959   0.0545
2285   0.1012   0.0548
2530   0.0995   0.0511
2824   0.1040   0.0512
3077   0.1074   0.0515
3351   0.1075   0.0510
3623   0.1100   0.0509
3862   0.1117   0.0511
4141   0.1110   0.0507
4407   0.1123   0.0509
4690   0.1120   0.0504
4942   0.1118   0.0504
5220   0.1118   0.0504
5468   0.1109   0.0499
5733   0.1116   0.0501
6030   0.1110   0.0498
