J       CT       CP       eta
0.601   0.0442   0.0500   0.532
0.644   0.0341   0.0451   0.487
0.685   0.0238   0.0396   0.412
0.715   0.0163   0.0354   0.329
0.748   0.0079   0.0307   0.191
0.782   -0.0014   0.0256   -0.044
0.821   -0.0110   0.0200   -0.449
0.856   -0.0205   0.0141   -1.244
0.901   -0.0321   0.0064   -4.541
