RPM    CT       CP
2463   0.0778   0.0389
2773   0.0789   0.0382
3031   0.0815   0.0377
3312   0.0829   0.0372
3547   0.0848   0.0375
3840   0.0873   0.0373
4145   0.0864   0.0363
4389   0.0888   0.0365
4652   0.0892   0.0362
4907   0.0902   0.0361
5169   0.0917   0.0363
5450   0.0910   0.0357
5728   0.0922   0.0359
5984   0.0919   0.0355
6240   0.0925   0.0355
6499   0.0927   0.0354
