J       CT       CP       eta
0.446   0.0743   0.0554   0.599
0.472   0.0668   0.0524   0.601
0.503   0.0582   0.0491   0.596
0.522   0.0526   0.0469   0.586
0.556   0.0427   0.0429   0.553
0.573   0.0376   0.0409   0.528
0.603   0.0283   0.0371   0.460
0.628   0.0206   0.0340   0.381
0.655   0.0122   0.0307   0.260
0.682   0.0037   0.0273   0.092
0.712   -0.0066   0.0234   -0.201
0.736   -0.0164   0.0226   -0.535
0.755   -0.0239   0.0209   -0.864
