J       CT       CP       eta
0.173   0.0820   0.0408   0.347
0.220   0.0739   0.0394   0.411
0.266   0.0663   0.0377   0.468
0.311   0.0580   0.0359   0.503
0.352   0.0503   0.0343   0.516
0.411   0.0380   0.0312   0.500
0.449   0.0296   0.0293   0.455
0.501   0.0177   0.0263   0.337
0.548   0.0054   0.0230   0.129
0.594   -0.0091   0.0189   -0.287
0.644   -0.0231   0.0149   -0.997
0.681   -0.0348   0.0122   -1.947
