J       CT       CP       eta
0.559   0.0469   0.0459   0.571
0.589   0.0393   0.0422   0.548
0.622   0.0317   0.0384   0.515
0.655   0.0253   0.0350   0.473
0.687   0.0185   0.0314   0.404
0.722   0.0118   0.0279   0.305
0.753   0.0054   0.0246   0.165
0.784   -0.0007   0.0212   -0.025
0.818   -0.0076   0.0173   -0.358
0.859   -0.0159   0.0127   -1.075
0.889   -0.0226   0.0088   -2.286
