J       CT       CP       eta
0.151   0.0666   0.0364   0.277
0.191   0.0606   0.0354   0.327
0.235   0.0536   0.0338   0.373
0.276   0.0471   0.0320   0.405
0.325   0.0401   0.0304   0.430
0.361   0.0342   0.0286   0.430
0.409   0.0246   0.0255   0.395
0.444   0.0180   0.0229   0.348
0.486   0.0097   0.0197   0.240
0.524   0.0024   0.0169   0.073
0.573   -0.0082   0.0130   -0.362
0.610   -0.0156   0.0100   -0.953
0.649   -0.0250   0.0066   -2.477
