J       CT       CP       eta
0.154   0.0784   0.0421   0.286
0.192   0.0741   0.0424   0.336
0.232   0.0685   0.0418   0.381
0.272   0.0622   0.0407   0.415
0.307   0.0565   0.0395   0.439
0.360   0.0470   0.0370   0.458
0.395   0.0408   0.0350   0.459
0.442   0.0316   0.0319   0.437
0.477   0.0230   0.0282   0.390
0.518   0.0144   0.0245   0.306
0.556   0.0054   0.0213   0.141
0.600   -0.0044   0.0166   -0.159
0.644   -0.0138   0.0123   -0.724
0.676   -0.0213   0.0087   -1.649
