RPM    CT       CP
1988   0.0916   0.0626
2331   0.0948   0.0634
2607   0.0949   0.0623
2876   0.0975   0.0621
3209   0.0980   0.0606
3487   0.0991   0.0598
3771   0.1007   0.0594
4046   0.1015   0.0589
4362   0.1023   0.0587
4652   0.1020   0.0585
4951   0.1026   0.0587
5273   0.1034   0.0586
5544   0.1041   0.0584
5852   0.1051   0.0584
6139   0.1061   0.0585
6451   0.1067   0.0581
