RPM    CT       CP
2994   0.0722   0.0413
3296   0.0751   0.0422
3518   0.0746   0.0420
3833   0.0757   0.0414
4124   0.0769   0.0410
4379   0.0776   0.0405
4637   0.0788   0.0405
4925   0.0800   0.0398
5201   0.0814   0.0393
5476   0.0820   0.0390
5749   0.0825   0.0389
6016   0.0827   0.0385
6297   0.0839   0.0384
6564   0.0867   0.0378
6828   0.0875   0.0374
7082   0.0884   0.0373
