J       CT       CP       eta
0.367   0.0231   0.0211   0.401
0.389   0.0189   0.0199   0.370
0.413   0.0139   0.0184   0.314
0.439   0.0087   0.0167   0.229
0.460   0.0044   0.0152   0.133
0.484   -0.0008   0.0135   -0.027
0.506   -0.0056   0.0119   -0.240
0.529   -0.0108   0.0102   -0.558
0.552   -0.0159   0.0085   -1.037
0.574   -0.0212   0.0068   -1.797
