RPM    CT       CP
2993   0.0899   0.0682
3253   0.0900   0.0675
3534   0.0890   0.0654
3766   0.0899   0.0658
4034   0.0910   0.0655
4299   0.0909   0.0641
4565   0.0923   0.0639
4820   0.0934   0.0634
5088   0.0943   0.0630
5352   0.0958   0.0625
5601   0.0966   0.0620
5863   0.0972   0.0615
6132   0.0979   0.0612
6385   0.0983   0.0609
6655   0.0991   0.0607
6883   0.1000   0.0606
