RPM    CT       CP
2077   0.0935   0.0598
2266   0.0971   0.0606
2517   0.1032   0.0639
2781   0.1000   0.0618
3052   0.1017   0.0619
3344   0.1019   0.0610
3618   0.1021   0.0605
3884   0.1047   0.0606
4135   0.1060   0.0600
4391   0.1065   0.0595
4678   0.1079   0.0584
4932   0.1099   0.0582
5224   0.1097   0.0572
5471   0.1107   0.0567
5735   0.1125   0.0551
6012   0.1129   0.0543
