RPM    CT       CP
2002   0.0880   0.0468
2293   0.0911   0.0470
2585   0.0932   0.0463
2867   0.0939   0.0462
3153   0.0945   0.0458
3460   0.0957   0.0455
3725   0.0986   0.0453
4019   0.0997   0.0446
4308   0.1011   0.0442
4600   0.1029   0.0437
4896   0.1021   0.0427
5158   0.1041   0.0427
5462   0.1044   0.0426
5719   0.1043   0.0422
6025   0.1046   0.0420
6309   0.1041   0.0418
