RPM    CT       CP
1990   0.0940   0.0802
2284   0.0969   0.0815
2451   0.0997   0.0837
2756   0.0984   0.0813
3109   0.0998   0.0808
3408   0.1013   0.0821
3663   0.1022   0.0809
3996   0.1020   0.0804
4221   0.1054   0.0820
4519   0.1062   0.0819
4779   0.1058   0.0811
5093   0.1071   0.0811
5356   0.1068   0.0808
5649   0.1074   0.0797
5911   0.1074   0.0794
6193   0.1087   0.0789
