RPM    CT       CP
2516   0.0959   0.0991
2777   0.0961   0.0972
3058   0.0962   0.0962
3332   0.0973   0.0960
3609   0.0982   0.0961
3857   0.0986   0.0956
4147   0.0990   0.0951
4412   0.1002   0.0956
4703   0.1001   0.0950
4959   0.1005   0.0947
5241   0.1006   0.0944
5508   0.1015   0.0942
5774   0.1022   0.0937
6043   0.1029   0.0930
6342   0.1034   0.0925
6602   0.1043   0.0920
