RPM    CT       CP
3037   0.0866   0.0392
3293   0.0879   0.0392
3543   0.0891   0.0395
3850   0.0888   0.0392
4090   0.0894   0.0393
4350   0.0903   0.0395
4592   0.0909   0.0394
4868   0.0909   0.0393
5128   0.0914   0.0398
5413   0.0910   0.0395
5668   0.0915   0.0394
5938   0.0927   0.0400
6197   0.0932   0.0401
6479   0.0938   0.0400
6737   0.0945   0.0401
6989   0.0949   0.0401
