J       CT       CP       eta
0.405   0.0383   0.0285   0.544
0.431   0.0329   0.0269   0.528
0.456   0.0274   0.0251   0.499
0.479   0.0222   0.0233   0.456
0.500   0.0176   0.0217   0.405
0.528   0.0113   0.0194   0.308
0.549   0.0066   0.0176   0.207
0.577   0.0001   0.0151   0.004
0.595   -0.0041   0.0134   -0.181
0.629   -0.0120   0.0102   -0.737
0.652   -0.0176   0.0081   -1.419
0.678   -0.0238   0.0056   -2.880
